censusTract,Year,City,CommunityName,Detailed_Name,SPA,SD,CD,SSD,AD,USCD,DemogSurveySample,YouthCountSample,totStreetSingAdult,totStreetFamHH,totStreetFamMemb,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,totEsAdultSingAdult,totESAdultFamHH,totEsAdultFamMemb,totEsYouthSingYouth,totESYouthFamHH,totEsYouthFamMemb,totEsYouthUnaccYouth,totThAdultSingAdult,totTHAdultFamHH,totThAdultFamMemb,totThYouthSingYouth,totTHYouthFamHH,totThYouthFamMemb,totThYouthUnaccYouth,totShAdultSingAdult,totSHAdultFamHH,totShAdultFamMemb,totShYouthSingYouth,totSHYouthFamHH,totShYouthFamMemb,totShYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
408401,2016,Hacienda Heights,Hacienda Heights,Hacienda Heights,3,4,0,22,57,39,No,No,1,0,0,1,2,21,0,0,2,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46
408402,2016,Hacienda Heights,Hacienda Heights,Hacienda Heights,3,4,0,22,57,39,No,No,10,0,0,2,0,0,12,12,3,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,51
408501,2016,Hacienda Heights,Hacienda Heights,Hacienda Heights,3,4,0,22,57,39,No,No,1,0,0,0,0,16,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32
408503,2016,Hacienda Heights,Hacienda Heights,Hacienda Heights,3,4,0,32,57,39,Yes,No,4,0,0,12,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
408504,2016,Hacienda Heights,Hacienda Heights,Hacienda Heights,3,4,0,32,57,39,No,No,6,0,0,2,0,14,0,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36
408505,2016,Hacienda Heights,Hacienda Heights,Hacienda Heights,3,4,0,32,57,39,No,No,2,0,0,11,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
408623,2016,Hacienda Heights,Hacienda Heights,Hacienda Heights,3,4,0,32,57,39,No,Yes,0,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
408624,2016,Hacienda Heights,Hacienda Heights,Hacienda Heights,3,4,0,32,57,39,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408625,2016,Hacienda Heights,Hacienda Heights,Hacienda Heights,3,4,0,32,57,39,No,No,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
408626,2016,Unincorporated Rowland Heights,Rowland Heights,Rowland Heights,3,4,0,29,55,39,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408627,2016,Unincorporated Rowland Heights,Rowland Heights,Rowland Heights,3,4,0,29,55,39,No,No,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
408628,2016,Hacienda Heights,Hacienda Heights,Hacienda Heights,3,4,0,32,57,39,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408629,2016,Hacienda Heights,Hacienda Heights,Hacienda Heights,3,4,0,32,57,39,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408630,2016,Hacienda Heights,Hacienda Heights,Hacienda Heights,3,4,0,32,57,39,No,No,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
408631,2016,Hacienda Heights,Hacienda Heights,Hacienda Heights,3,4,0,32,57,39,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408703,2016,Unincorporated Rowland Heights,Rowland Heights,Rowland Heights,3,4,0,29,55,39,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408704,2016,Unincorporated Rowland Heights,Rowland Heights,Rowland Heights,3,4,0,29,55,39,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408705,2016,Unincorporated Rowland Heights,Rowland Heights,Rowland Heights,3,4,0,29,55,39,Yes,No,0,0,1,0,2,2,0,0,0,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,16
408706,2016,Unincorporated Rowland Heights,Rowland Heights,Rowland Heights,3,4,0,29,55,39,No,No,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
408722,2016,Unincorporated Rowland Heights,Rowland Heights,Rowland Heights,3,4,0,29,55,39,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408723,2016,Unincorporated Rowland Heights,Rowland Heights,Rowland Heights,3,4,0,29,55,39,No,No,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
408724,2016,Unincorporated Rowland Heights,Rowland Heights,Rowland Heights,3,4,0,29,55,39,No,No,0,0,0,1,7,4,0,0,2,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
408800,2016,Pomona,Pomona,Pomona,3,1,0,9,18,35,Yes,Yes,65,1,3,7,5,5,12,19,11,9,10,19,31,125,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,131,0,0,131,279
430002,2016,Duarte,Duarte,Duarte,3,5,0,25,48,32,No,No,1,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
430003,2016,Duarte,Duarte,Duarte,3,5,0,25,48,32,No,No,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
430101,2016,Duarte,Duarte,Duarte,3,5,0,10,20,32,No,No,5,0,0,2,1,1,0,1,3,2,2,0,2,0,8,34,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,37,0,0,37,51
430102,2016,Duarte,Duarte,Duarte,3,5,0,9,18,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430200,2016,Bradbury,Bradbury,Bradbury,3,5,0,10,20,27,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430301,2016,Monrovia,Monrovia,Monrovia,3,5,0,25,41,27,No,No,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
430302,2016,Monrovia,Monrovia,Monrovia,3,5,0,25,41,32,No,Yes,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
430400,2016,Arcadia,Arcadia,Arcadia,3,5,0,9,20,27,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430501,2016,Sierra Madre,Sierra Madre,Sierra Madre,3,5,0,25,41,27,No,No,1,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
430502,2016,Sierra Madre,Sierra Madre,Sierra Madre,3,5,0,25,41,27,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430600,2016,Arcadia,Arcadia,Arcadia,3,5,0,10,20,27,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430701,2016,Arcadia,Arcadia,Arcadia,3,5,0,22,49,27,No,No,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
430721,2016,Arcadia,Arcadia,Arcadia,3,5,0,22,49,27,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430723,2016,Arcadia,Arcadia,Arcadia,3,5,0,22,49,27,No,No,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
430724,2016,Arcadia,Arcadia,Arcadia,3,5,0,22,49,27,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430801,2016,Arcadia,Arcadia,Arcadia,3,5,0,22,49,27,No,No,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
430802,2016,Arcadia,Arcadia,Arcadia,3,5,0,22,49,27,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430803,2016,Arcadia,Arcadia,Arcadia,3,5,0,22,49,27,No,No,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
430901,2016,Monrovia,Monrovia,Monrovia,3,5,0,25,41,32,No,No,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
430902,2016,Monrovia,Monrovia,Monrovia,3,5,0,25,41,32,No,No,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
431001,2016,Monrovia,Monrovia,Monrovia,3,5,0,25,41,32,No,Yes,7,0,0,1,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
431002,2016,Monrovia,Monrovia,Monrovia,3,5,0,25,41,32,No,No,7,0,0,2,0,4,1,1,3,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
431100,2016,Monrovia,Monrovia,Monrovia,3,5,0,10,20,32,No,No,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
431200,2016,Unincorporated Monrovia,Monrovia,Unincorporated Monrovia,3,5,0,10,20,32,No,Yes,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
431300,2016,Mayflower Village,Mayflower Village,Mayflower Village,3,5,0,22,41,32,Yes,Yes,0,1,8,1,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
431400,2016,Mayflower Village,Mayflower Village,Mayflower Village,3,5,0,22,48,32,No,No,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
431501,2016,North El Monte,North El Monte,North El Monte,3,5,0,22,49,27,No,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
431502,2016,North El Monte,North El Monte,North El Monte,3,5,0,22,49,27,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431600,2016,Arcadia,Arcadia,Arcadia,3,5,0,22,49,27,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431700,2016,Arcadia,Arcadia,Arcadia,3,5,0,22,49,27,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431800,2016,Temple City,Temple City,Temple City,3,5,0,22,49,27,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431900,2016,Temple City,Temple City,Temple City,3,5,0,22,49,27,No,No,4,0,0,0,0,1,0,3,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
432000,2016,Temple City,Temple City,Temple City,3,5,0,22,49,27,No,No,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
432101,2016,Temple City,Temple City,Temple City,3,5,0,22,49,27,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432102,2016,Temple City,Temple City,Temple City,3,5,0,22,49,27,No,No,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
432201,2016,Rosemead,Rosemead,Rosemead,3,1,0,22,49,27,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432202,2016,Rosemead,Rosemead,Rosemead,3,1,0,22,49,27,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432300,2016,El Monte,El Monte,El Monte,3,1,0,9,18,32,No,No,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
432401,2016,El Monte,El Monte,El Monte,3,1,0,22,49,32,Yes,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
432402,2016,El Monte,El Monte,El Monte,3,1,0,22,49,32,No,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
432500,2016,El Monte,El Monte,El Monte,3,1,0,22,49,32,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432601,2016,El Monte,El Monte,El Monte,3,1,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432602,2016,El Monte,El Monte,El Monte,3,1,0,22,49,32,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432700,2016,El Monte,El Monte,El Monte,3,1,0,9,18,32,No,Yes,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
432801,2016,El Monte,El Monte,El Monte,3,1,0,22,48,32,No,No,4,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
432802,2016,El Monte,El Monte,El Monte,3,1,0,22,49,32,No,No,8,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
432901,2016,Rosemead,Rosemead,Rosemead,3,1,0,22,49,27,Yes,No,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
432902,2016,Rosemead,Rosemead,Rosemead,3,1,0,22,49,27,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433101,2016,El Monte,El Monte,El Monte,3,1,0,22,49,32,No,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
433102,2016,El Monte,El Monte,El Monte,3,1,0,10,18,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433200,2016,El Monte,El Monte,El Monte,3,1,0,9,18,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433302,2016,El Monte,El Monte,El Monte,3,1,0,22,48,32,No,No,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
433304,2016,El Monte,El Monte,El Monte,3,1,0,22,49,32,No,No,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
433305,2016,El Monte,El Monte,El Monte,3,1,0,22,48,32,No,No,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
433306,2016,El Monte,El Monte,El Monte,3,1,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433307,2016,El Monte,El Monte,El Monte,3,1,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433401,2016,El Monte,El Monte,El Monte,3,1,0,22,49,32,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433402,2016,El Monte,El Monte,El Monte,3,1,0,22,48,32,Yes,No,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
433403,2016,El Monte,El Monte,El Monte,3,1,0,22,48,32,No,No,1,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,0,0,61,62
433501,2016,South El Monte,South El Monte,South El Monte,3,1,0,22,57,38,Yes,No,2,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
433503,2016,South El Monte,South El Monte,South El Monte,3,1,0,22,49,38,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433504,2016,South El Monte,South El Monte,South El Monte,3,1,0,22,49,32,No,No,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
433601,2016,Rosemead,Rosemead,Rosemead,3,1,0,22,49,27,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433602,2016,Rosemead,Rosemead,Rosemead,3,1,0,22,49,27,No,No,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
433700,2016,South El Monte,South El Monte,South El Monte,3,1,0,10,20,38,No,Yes,0,0,0,0,1,5,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
433801,2016,South El Monte,South El Monte,South El Monte,3,1,0,22,48,38,No,Yes,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
433802,2016,Whittier Narrows,Whittier Narrows,Whittier Narrows,3,1,0,22,57,38,No,No,0,0,0,2,0,0,1,0,3,0,0,2,0,0,19,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,60,0,0,60,65
433901,2016,El Monte,El Monte,El Monte,3,1,0,22,48,32,No,Yes,3,0,0,1,2,1,0,0,2,3,2,0,0,0,0,0,0,0,0,0,26,0,0,15,0,0,0,0,0,0,0,0,0,0,10,0,41,0,41,51
433902,2016,El Monte,El Monte,El Monte,3,1,0,22,48,32,No,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
434001,2016,El Monte,El Monte,El Monte,3,1,0,22,48,32,No,No,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
434003,2016,El Monte,El Monte,El Monte,3,1,0,22,48,32,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434004,2016,El Monte,El Monte,El Monte,3,1,0,22,57,38,No,Yes,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
460200,2016,Altadena,Altadena,Altadena,3,5,0,25,41,27,No,No,3,0,0,3,1,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
460301,2016,Altadena,Altadena,Altadena,3,5,0,25,41,27,No,No,5,0,0,10,0,0,0,1,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
460302,2016,Altadena,Altadena,Altadena,3,5,0,25,41,27,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460501,2016,La Cañada Flintridge,La Cañada Flintridge,La Cañada Flintridge,2,5,0,25,43,28,No,No,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
460502,2016,La Cañada Flintridge,La Cañada Flintridge,La Cañada Flintridge,2,5,0,25,43,28,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460600,2016,La Cañada Flintridge,La Cañada Flintridge,La Cañada Flintridge,2,5,0,25,43,28,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460700,2016,La Cañada Flintridge,La Cañada Flintridge,La Cañada Flintridge,2,5,0,25,43,28,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461000,2016,Altadena,Altadena,Altadena,3,5,0,25,41,27,Yes,No,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
461100,2016,Altadena,Altadena,Altadena,3,5,0,25,41,27,No,No,2,0,0,0,0,3,0,1,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
461200,2016,Altadena,Altadena,Altadena,3,5,0,25,41,27,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461300,2016,Altadena,Altadena,Altadena,3,5,0,25,41,27,No,Yes,5,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
463101,2016,East Pasadena,East Pasadena,East Pasadena,3,5,0,22,41,27,No,No,2,0,0,0,2,1,0,3,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
463300,2016,San Pasqual,San Pasqual,San Pasqual,3,5,0,25,41,27,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464100,2016,San Marino,San Marino,San Marino,3,5,0,25,49,27,Yes,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
464200,2016,San Marino,San Marino,San Marino,3,5,0,25,49,27,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
